sample_id,fruit_id,split,seq_len,session_id,start_index,start_timestamp,end_timestamp,target_rul_hours,image_paths,temperature_seq,humidity_seq,temp_missing_seq,humidity_missing_seq,gap_hours_max,gap_hours_mean,elapsed_hours_end
F05_s03_0132,F05,val,8,3,132,2026-03-21 09:30:00,2026-03-21 10:23:00,33.62,"('C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_09-30-07_frame-13_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_09-38-07_frame-14_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_09-45-07_frame-15_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_09-53-07_frame-16_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_10-00-07_frame-17_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_10-08-07_frame-18_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_10-15-08_frame-19_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_10-23-08_frame-20_F05.png')","(22.0, 21.700000762939453, 21.5, 21.200000762939453, 20.0, 20.899999618530273, 20.799999237060547, 20.799999237060547)","(63.0, 63.0, 63.0, 63.0, 63.0, 63.0, 63.0, 64.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.13333334028720856,0.125,69.95
F05_s03_0133,F05,val,8,3,133,2026-03-21 09:38:00,2026-03-21 10:30:00,33.5,"('C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_09-38-07_frame-14_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_09-45-07_frame-15_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_09-53-07_frame-16_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_10-00-07_frame-17_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_10-08-07_frame-18_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_10-15-08_frame-19_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_10-23-08_frame-20_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_10-30-08_frame-21_F05.png')","(21.700000762939453, 21.5, 21.200000762939453, 20.0, 20.899999618530273, 20.799999237060547, 20.799999237060547, 20.700000762939453)","(63.0, 63.0, 63.0, 63.0, 63.0, 63.0, 64.0, 64.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.13333334028720856,0.125,70.06666666666666
F05_s03_0134,F05,val,8,3,134,2026-03-21 09:45:00,2026-03-21 10:38:00,33.37,"('C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_09-45-07_frame-15_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_09-53-07_frame-16_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_10-00-07_frame-17_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_10-08-07_frame-18_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_10-15-08_frame-19_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_10-23-08_frame-20_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_10-30-08_frame-21_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_10-38-08_frame-22_F05.png')","(21.5, 21.200000762939453, 20.0, 20.899999618530273, 20.799999237060547, 20.799999237060547, 20.700000762939453, 20.5)","(63.0, 63.0, 63.0, 63.0, 63.0, 64.0, 64.0, 64.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.13333334028720856,0.125,70.2
F05_s03_0135,F05,val,8,3,135,2026-03-21 09:53:00,2026-03-21 10:45:00,33.25,"('C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_09-53-07_frame-16_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_10-00-07_frame-17_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_10-08-07_frame-18_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_10-15-08_frame-19_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_10-23-08_frame-20_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_10-30-08_frame-21_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_10-38-08_frame-22_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_10-45-08_frame-23_F05.png')","(21.200000762939453, 20.0, 20.899999618530273, 20.799999237060547, 20.799999237060547, 20.700000762939453, 20.5, 20.399999618530273)","(63.0, 63.0, 63.0, 63.0, 64.0, 64.0, 64.0, 63.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.13333334028720856,0.125,70.31666666666666
F05_s03_0136,F05,val,8,3,136,2026-03-21 10:00:00,2026-03-21 10:53:00,33.12,"('C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_10-00-07_frame-17_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_10-08-07_frame-18_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_10-15-08_frame-19_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_10-23-08_frame-20_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_10-30-08_frame-21_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_10-38-08_frame-22_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_10-45-08_frame-23_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_10-53-08_frame-24_F05.png')","(20.0, 20.899999618530273, 20.799999237060547, 20.799999237060547, 20.700000762939453, 20.5, 20.399999618530273, 20.299999237060547)","(63.0, 63.0, 63.0, 64.0, 64.0, 64.0, 63.0, 63.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.13333334028720856,0.125,70.45
F05_s03_0137,F05,val,8,3,137,2026-03-21 10:08:00,2026-03-21 11:00:00,33.0,"('C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_10-08-07_frame-18_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_10-15-08_frame-19_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_10-23-08_frame-20_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_10-30-08_frame-21_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_10-38-08_frame-22_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_10-45-08_frame-23_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_10-53-08_frame-24_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_11-00-08_frame-25_F05.png')","(20.899999618530273, 20.799999237060547, 20.799999237060547, 20.700000762939453, 20.5, 20.399999618530273, 20.299999237060547, 20.299999237060547)","(63.0, 63.0, 64.0, 64.0, 64.0, 63.0, 63.0, 63.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.13333334028720856,0.125,70.56666666666666
F05_s03_0138,F05,val,8,3,138,2026-03-21 10:15:00,2026-03-21 11:08:00,32.87,"('C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_10-15-08_frame-19_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_10-23-08_frame-20_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_10-30-08_frame-21_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_10-38-08_frame-22_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_10-45-08_frame-23_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_10-53-08_frame-24_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_11-00-08_frame-25_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_11-08-08_frame-26_F05.png')","(20.799999237060547, 20.799999237060547, 20.700000762939453, 20.5, 20.399999618530273, 20.299999237060547, 20.299999237060547, 20.299999237060547)","(63.0, 64.0, 64.0, 64.0, 63.0, 63.0, 63.0, 63.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.13333334028720856,0.125,70.7
F05_s03_0139,F05,val,8,3,139,2026-03-21 10:23:00,2026-03-21 11:15:00,32.75,"('C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_10-23-08_frame-20_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_10-30-08_frame-21_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_10-38-08_frame-22_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_10-45-08_frame-23_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_10-53-08_frame-24_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_11-00-08_frame-25_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_11-08-08_frame-26_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_11-15-08_frame-27_F05.png')","(20.799999237060547, 20.700000762939453, 20.5, 20.399999618530273, 20.299999237060547, 20.299999237060547, 20.299999237060547, 20.0)","(64.0, 64.0, 64.0, 63.0, 63.0, 63.0, 63.0, 63.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.13333334028720856,0.125,70.81666666666666
F05_s03_0140,F05,val,8,3,140,2026-03-21 10:30:00,2026-03-21 11:23:00,32.62,"('C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_10-30-08_frame-21_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_10-38-08_frame-22_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_10-45-08_frame-23_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_10-53-08_frame-24_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_11-00-08_frame-25_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_11-08-08_frame-26_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_11-15-08_frame-27_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_11-23-08_frame-28_F05.png')","(20.700000762939453, 20.5, 20.399999618530273, 20.299999237060547, 20.299999237060547, 20.299999237060547, 20.0, 20.0)","(64.0, 64.0, 63.0, 63.0, 63.0, 63.0, 63.0, 66.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.13333334028720856,0.125,70.95
F05_s03_0141,F05,val,8,3,141,2026-03-21 10:38:00,2026-03-21 11:30:00,32.5,"('C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_10-38-08_frame-22_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_10-45-08_frame-23_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_10-53-08_frame-24_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_11-00-08_frame-25_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_11-08-08_frame-26_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_11-15-08_frame-27_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_11-23-08_frame-28_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_11-30-08_frame-29_F05.png')","(20.5, 20.399999618530273, 20.299999237060547, 20.299999237060547, 20.299999237060547, 20.0, 20.0, 20.0)","(64.0, 63.0, 63.0, 63.0, 63.0, 63.0, 66.0, 66.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.13333334028720856,0.125,71.06666666666666
F05_s03_0142,F05,val,8,3,142,2026-03-21 10:45:00,2026-03-21 11:38:00,32.37,"('C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_10-45-08_frame-23_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_10-53-08_frame-24_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_11-00-08_frame-25_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_11-08-08_frame-26_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_11-15-08_frame-27_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_11-23-08_frame-28_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_11-30-08_frame-29_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_11-38-08_frame-30_F05.png')","(20.399999618530273, 20.299999237060547, 20.299999237060547, 20.299999237060547, 20.0, 20.0, 20.0, 20.0)","(63.0, 63.0, 63.0, 63.0, 63.0, 66.0, 66.0, 66.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.13333334028720856,0.125,71.2
F05_s03_0143,F05,val,8,3,143,2026-03-21 10:53:00,2026-03-21 11:45:00,32.25,"('C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_10-53-08_frame-24_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_11-00-08_frame-25_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_11-08-08_frame-26_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_11-15-08_frame-27_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_11-23-08_frame-28_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_11-30-08_frame-29_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_11-38-08_frame-30_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_11-45-08_frame-31_F05.png')","(20.299999237060547, 20.299999237060547, 20.299999237060547, 20.0, 20.0, 20.0, 20.0, 20.0)","(63.0, 63.0, 63.0, 63.0, 66.0, 66.0, 66.0, 66.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.13333334028720856,0.125,71.31666666666666
F05_s03_0144,F05,val,8,3,144,2026-03-21 11:00:00,2026-03-21 11:53:00,32.12,"('C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_11-00-08_frame-25_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_11-08-08_frame-26_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_11-15-08_frame-27_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_11-23-08_frame-28_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_11-30-08_frame-29_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_11-38-08_frame-30_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_11-45-08_frame-31_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_11-53-08_frame-32_F05.png')","(20.299999237060547, 20.299999237060547, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0)","(63.0, 63.0, 63.0, 66.0, 66.0, 66.0, 66.0, 66.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.13333334028720856,0.125,71.45
F05_s03_0145,F05,val,8,3,145,2026-03-21 11:08:00,2026-03-21 12:00:00,32.0,"('C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_11-08-08_frame-26_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_11-15-08_frame-27_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_11-23-08_frame-28_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_11-30-08_frame-29_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_11-38-08_frame-30_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_11-45-08_frame-31_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_11-53-08_frame-32_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_12-00-08_frame-33_F05.png')","(20.299999237060547, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 19.899999618530273)","(63.0, 63.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.13333334028720856,0.125,71.56666666666666
F05_s03_0146,F05,val,8,3,146,2026-03-21 11:15:00,2026-03-21 12:08:00,31.87,"('C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_11-15-08_frame-27_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_11-23-08_frame-28_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_11-30-08_frame-29_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_11-38-08_frame-30_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_11-45-08_frame-31_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_11-53-08_frame-32_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_12-00-08_frame-33_F05.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\val\\images\\F05\\2026-03-21_12-08-08_frame-34_F05.png')","(20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 19.899999618530273, 20.0)","(63.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 67.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.13333334028720856,0.125,71.7
